State,Age Group,Gender,Race,Poverty Rate,Year
Alabama,0-18,Female,NonHispanic_White,0.003179,2015
Alabama,0-18,Female,AfricanAmerican,0.008092,2015
Alabama,0-18,Female,Hispanic,0.008959,2015
Alabama,0-18,Female,Asian,0.002601,2015
Alabama,0-18,Female,AmericanIndian,0,2015
Alabama,0-18,Female,OtherPacific_Islander,0.00578,2015
Alabama,0-18,Female,TwoOrMore_Races,0.004913,2015
Alabama,19-64,Male,NonHispanic_White,0.002431,2015
Alabama,19-64,Male,AfricanAmerican,0.006188,2015
Alabama,19-64,Male,Hispanic,0.006851,2015
Alabama,19-64,Male,Asian,0.001989,2015
Alabama,19-64,Male,AmericanIndian,0,2015
Alabama,19-64,Male,OtherPacific_Islander,0.00442,2015
Alabama,19-64,Male,TwoOrMore_Races,0.003757,2015
Alabama,19-64,Female,NonHispanic_White,0.003179,2015
Alabama,19-64,Female,AfricanAmerican,0.008092,2015
Alabama,19-64,Female,Hispanic,0.008959,2015
Alabama,19-64,Female,Asian,0.002601,2015
Alabama,19-64,Female,AmericanIndian,0,2015
Alabama,19-64,Female,OtherPacific_Islander,0.00578,2015
Alabama,19-64,Female,TwoOrMore_Races,0.004913,2015
Alabama,65+,Male,NonHispanic_White,0.002431,2015
Alabama,65+,Male,AfricanAmerican,0.006188,2015
Alabama,65+,Male,Hispanic,0.006851,2015
Alabama,65+,Male,Asian,0.001989,2015
Alabama,65+,Male,AmericanIndian,0,2015
Alabama,65+,Male,OtherPacific_Islander,0.00442,2015
Alabama,65+,Male,TwoOrMore_Races,0.003757,2015
Alabama,65+,Female,NonHispanic_White,0.003179,2015
Alabama,65+,Female,AfricanAmerican,0.008092,2015
Alabama,65+,Female,Hispanic,0.008959,2015
Alabama,65+,Female,Asian,0.002601,2015
Alabama,65+,Female,AmericanIndian,0,2015
Alabama,65+,Female,OtherPacific_Islander,0.00578,2015
Alabama,65+,Female,TwoOrMore_Races,0.004913,2015
Alaska,0-18,Male,NonHispanic_White,0.000336,2015
Alaska,0-18,Male,AfricanAmerican,0,2015
Alaska,0-18,Male,Hispanic,0,2015
Alaska,0-18,Male,Asian,0,2015
Alaska,0-18,Male,AmericanIndian,0.001064,2015
Alaska,0-18,Male,OtherPacific_Islander,0.000616,2015
Alaska,0-18,Male,TwoOrMore_Races,0.000448,2015
Alaska,0-18,Female,NonHispanic_White,0.000288,2015
Alaska,0-18,Female,AfricanAmerican,0,2015
Alaska,0-18,Female,Hispanic,0,2015
Alaska,0-18,Female,Asian,0,2015
Alaska,0-18,Female,AmericanIndian,0.000912,2015
Alaska,0-18,Female,OtherPacific_Islander,0.000528,2015
Alaska,0-18,Female,TwoOrMore_Races,0.000384,2015
Alaska,19-64,Male,NonHispanic_White,0.000336,2015
Alaska,19-64,Male,AfricanAmerican,0,2015
Alaska,19-64,Male,Hispanic,0,2015
Alaska,19-64,Male,Asian,0,2015
Alaska,19-64,Male,AmericanIndian,0.001064,2015
Alaska,19-64,Male,OtherPacific_Islander,0.000616,2015
Alaska,19-64,Male,TwoOrMore_Races,0.000448,2015
Alaska,19-64,Female,NonHispanic_White,0.000288,2015
Alaska,19-64,Female,AfricanAmerican,0,2015
Alaska,19-64,Female,Hispanic,0,2015
Alaska,19-64,Female,Asian,0,2015
Alaska,19-64,Female,AmericanIndian,0.000912,2015
Alaska,19-64,Female,OtherPacific_Islander,0.000528,2015
Alaska,19-64,Female,TwoOrMore_Races,0.000384,2015
Alaska,65+,Male,NonHispanic_White,0.000336,2015
Alaska,65+,Male,AfricanAmerican,0,2015
Alaska,65+,Male,Hispanic,0,2015
Alaska,65+,Male,Asian,0,2015
Alaska,65+,Male,AmericanIndian,0.001064,2015
Alaska,65+,Male,OtherPacific_Islander,0.000616,2015
Alaska,65+,Male,TwoOrMore_Races,0.000448,2015
Alaska,65+,Female,NonHispanic_White,0.000288,2015
Alaska,65+,Female,AfricanAmerican,0,2015
Alaska,65+,Female,Hispanic,0,2015
Alaska,65+,Female,Asian,0,2015
Alaska,65+,Female,AmericanIndian,0.000912,2015
Alaska,65+,Female,OtherPacific_Islander,0.000528,2015
Alaska,65+,Female,TwoOrMore_Races,0.000384,2015
Arizona,0-18,Male,NonHispanic_White,0.001512,2015
Arizona,0-18,Male,AfricanAmerican,0.00336,2015
Arizona,0-18,Male,Hispanic,0.003696,2015
Arizona,0-18,Male,Asian,0.001848,2015
Arizona,0-18,Male,AmericanIndian,0.005376,2015
Arizona,0-18,Male,OtherPacific_Islander,0.002184,2015
Arizona,0-18,Male,TwoOrMore_Races,0.002352,2015
Arizona,0-18,Female,NonHispanic_White,0.001764,2015
Arizona,0-18,Female,AfricanAmerican,0.00392,2015
Arizona,0-18,Female,Hispanic,0.004312,2015
Arizona,0-18,Female,Asian,0.002156,2015
Arizona,0-18,Female,AmericanIndian,0.006272,2015
Arizona,0-18,Female,OtherPacific_Islander,0.002548,2015
Arizona,0-18,Female,TwoOrMore_Races,0.002744,2015
Arizona,19-64,Male,NonHispanic_White,0.001512,2015
Arizona,19-64,Male,AfricanAmerican,0.00336,2015
Arizona,19-64,Male,Hispanic,0.003696,2015
Arizona,19-64,Male,Asian,0.001848,2015
Arizona,19-64,Male,AmericanIndian,0.005376,2015
Arizona,19-64,Male,OtherPacific_Islander,0.002184,2015
Arizona,19-64,Male,TwoOrMore_Races,0.002352,2015
Arizona,19-64,Female,NonHispanic_White,0.001764,2015
Arizona,19-64,Female,AfricanAmerican,0.00392,2015
Arizona,19-64,Female,Hispanic,0.004312,2015
Arizona,19-64,Female,Asian,0.002156,2015
Arizona,19-64,Female,AmericanIndian,0.006272,2015
Arizona,19-64,Female,OtherPacific_Islander,0.002548,2015
Arizona,19-64,Female,TwoOrMore_Races,0.002744,2015
Arizona,65+,Male,NonHispanic_White,0.001512,2015
Arizona,65+,Male,AfricanAmerican,0.00336,2015
Arizona,65+,Male,Hispanic,0.003696,2015
Arizona,65+,Male,Asian,0.001848,2015
Arizona,65+,Male,AmericanIndian,0.005376,2015
Arizona,65+,Male,OtherPacific_Islander,0.002184,2015
Arizona,65+,Male,TwoOrMore_Races,0.002352,2015
Arizona,65+,Female,NonHispanic_White,0.001764,2015
Arizona,65+,Female,AfricanAmerican,0.00392,2015
Arizona,65+,Female,Hispanic,0.004312,2015
Arizona,65+,Female,Asian,0.002156,2015
Arizona,65+,Female,AmericanIndian,0.006272,2015
Arizona,65+,Female,OtherPacific_Islander,0.002548,2015
Arizona,65+,Female,TwoOrMore_Races,0.002744,2015
Arkansas,0-18,Male,NonHispanic_White,0.002856,2015
Arkansas,0-18,Male,AfricanAmerican,0.00714,2015
Arkansas,0-18,Male,Hispanic,0.007616,2015
Arkansas,0-18,Male,Asian,0.003808,2015
Arkansas,0-18,Male,AmericanIndian,0.004522,2015
Arkansas,0-18,Male,OtherPacific_Islander,0.005236,2015
Arkansas,0-18,Male,TwoOrMore_Races,0.004046,2015
Arkansas,0-18,Female,NonHispanic_White,0.003468,2015
Arkansas,0-18,Female,AfricanAmerican,0.00867,2015
Arkansas,0-18,Female,Hispanic,0.009248,2015
Arkansas,0-18,Female,Asian,0.004624,2015
Arkansas,0-18,Female,AmericanIndian,0.005491,2015
Arkansas,0-18,Female,OtherPacific_Islander,0.006358,2015
Arkansas,0-18,Female,TwoOrMore_Races,0.004913,2015
Arkansas,19-64,Male,NonHispanic_White,0.002856,2015
Arkansas,19-64,Male,AfricanAmerican,0.00714,2015
Arkansas,19-64,Male,Hispanic,0.007616,2015
Arkansas,19-64,Male,Asian,0.003808,2015
Arkansas,19-64,Male,AmericanIndian,0.004522,2015
Arkansas,19-64,Male,OtherPacific_Islander,0.005236,2015
Arkansas,19-64,Male,TwoOrMore_Races,0.004046,2015
Arkansas,19-64,Female,NonHispanic_White,0.003468,2015
Arkansas,19-64,Female,AfricanAmerican,0.00867,2015
Arkansas,19-64,Female,Hispanic,0.009248,2015
Arkansas,19-64,Female,Asian,0.004624,2015
Arkansas,19-64,Female,AmericanIndian,0.005491,2015
Arkansas,19-64,Female,OtherPacific_Islander,0.006358,2015
Arkansas,19-64,Female,TwoOrMore_Races,0.004913,2015
Arkansas,65+,Male,NonHispanic_White,0.002856,2015
Arkansas,65+,Male,AfricanAmerican,0.00714,2015
Arkansas,65+,Male,Hispanic,0.007616,2015
Arkansas,65+,Male,Asian,0.003808,2015
Arkansas,65+,Male,AmericanIndian,0.004522,2015
Arkansas,65+,Male,OtherPacific_Islander,0.005236,2015
Arkansas,65+,Male,TwoOrMore_Races,0.004046,2015
Arkansas,65+,Female,NonHispanic_White,0.003468,2015
Arkansas,65+,Female,AfricanAmerican,0.00867,2015
Arkansas,65+,Female,Hispanic,0.009248,2015
Arkansas,65+,Female,Asian,0.004624,2015
Arkansas,65+,Female,AmericanIndian,0.005491,2015
Arkansas,65+,Female,OtherPacific_Islander,0.006358,2015
Arkansas,65+,Female,TwoOrMore_Races,0.004913,2015
California,0-18,Male,NonHispanic_White,0.000756,2015
California,0-18,Male,AfricanAmerican,0.002052,2015
California,0-18,Male,Hispanic,0.001836,2015
California,0-18,Male,Asian,0.000972,2015
California,0-18,Male,AmericanIndian,0.001728,2015
California,0-18,Male,OtherPacific_Islander,0.001188,2015
California,0-18,Male,TwoOrMore_Races,0.001296,2015
California,0-18,Female,NonHispanic_White,0.001008,2015
California,0-18,Female,AfricanAmerican,0.002736,2015
California,0-18,Female,Hispanic,0.002448,2015
California,0-18,Female,Asian,0.001296,2015
California,0-18,Female,AmericanIndian,0.002304,2015
California,0-18,Female,OtherPacific_Islander,0.001584,2015
California,0-18,Female,TwoOrMore_Races,0.001728,2015
California,19-64,Male,NonHispanic_White,0.000756,2015
California,19-64,Male,AfricanAmerican,0.002052,2015
California,19-64,Male,Hispanic,0.001836,2015
California,19-64,Male,Asian,0.000972,2015
California,19-64,Male,AmericanIndian,0.001728,2015
California,19-64,Male,OtherPacific_Islander,0.001188,2015
California,19-64,Male,TwoOrMore_Races,0.001296,2015
California,19-64,Female,NonHispanic_White,0.001008,2015
California,19-64,Female,AfricanAmerican,0.002736,2015
California,19-64,Female,Hispanic,0.002448,2015
California,19-64,Female,Asian,0.001296,2015
California,19-64,Female,AmericanIndian,0.002304,2015
California,19-64,Female,OtherPacific_Islander,0.001584,2015
California,19-64,Female,TwoOrMore_Races,0.001728,2015
California,65+,Male,NonHispanic_White,0.000756,2015
California,65+,Male,AfricanAmerican,0.002052,2015
California,65+,Male,Hispanic,0.001836,2015
California,65+,Male,Asian,0.000972,2015
California,65+,Male,AmericanIndian,0.001728,2015
California,65+,Male,OtherPacific_Islander,0.001188,2015
California,65+,Male,TwoOrMore_Races,0.001296,2015
California,65+,Female,NonHispanic_White,0.001008,2015
California,65+,Female,AfricanAmerican,0.002736,2015
California,65+,Female,Hispanic,0.002448,2015
California,65+,Female,Asian,0.001296,2015
California,65+,Female,AmericanIndian,0.002304,2015
California,65+,Female,OtherPacific_Islander,0.001584,2015
California,65+,Female,TwoOrMore_Races,0.001728,2015
Colorado,0-18,Male,NonHispanic_White,0.000378,2015
Colorado,0-18,Male,AfricanAmerican,0.001008,2015
Colorado,0-18,Male,Hispanic,0.001008,2015
Colorado,0-18,Male,Asian,0.000882,2015
Colorado,0-18,Male,AmericanIndian,0.000819,2015
Colorado,0-18,Male,OtherPacific_Islander,0.000819,2015
Colorado,0-18,Male,TwoOrMore_Races,0.000567,2015
Colorado,0-18,Female,NonHispanic_White,0.000486,2015
Colorado,0-18,Female,AfricanAmerican,0.001296,2015
Colorado,0-18,Female,Hispanic,0.001296,2015
Colorado,0-18,Female,Asian,0.001134,2015
Colorado,0-18,Female,AmericanIndian,0.001053,2015
Colorado,0-18,Female,OtherPacific_Islander,0.001053,2015
Colorado,0-18,Female,TwoOrMore_Races,0.000729,2015
Colorado,19-64,Male,NonHispanic_White,0.000378,2015
Colorado,19-64,Male,AfricanAmerican,0.001008,2015
Colorado,19-64,Male,Hispanic,0.001008,2015
Colorado,19-64,Male,Asian,0.000882,2015
Colorado,19-64,Male,AmericanIndian,0.000819,2015
Colorado,19-64,Male,OtherPacific_Islander,0.000819,2015
Colorado,19-64,Male,TwoOrMore_Races,0.000567,2015
Colorado,19-64,Female,NonHispanic_White,0.000486,2015
Colorado,19-64,Female,AfricanAmerican,0.001296,2015
Colorado,19-64,Female,Hispanic,0.001296,2015
Colorado,19-64,Female,Asian,0.001134,2015
Colorado,19-64,Female,AmericanIndian,0.001053,2015
Colorado,19-64,Female,OtherPacific_Islander,0.001053,2015
Colorado,19-64,Female,TwoOrMore_Races,0.000729,2015
Colorado,65+,Male,NonHispanic_White,0.000378,2015
Colorado,65+,Male,AfricanAmerican,0.001008,2015
Colorado,65+,Male,Hispanic,0.001008,2015
Colorado,65+,Male,Asian,0.000882,2015
Colorado,65+,Male,AmericanIndian,0.000819,2015
Colorado,65+,Male,OtherPacific_Islander,0.000819,2015
Colorado,65+,Male,TwoOrMore_Races,0.000567,2015
Colorado,65+,Female,NonHispanic_White,0.000486,2015
Colorado,65+,Female,AfricanAmerican,0.001296,2015
Colorado,65+,Female,Hispanic,0.001296,2015
Colorado,65+,Female,Asian,0.001134,2015
Colorado,65+,Female,AmericanIndian,0.001053,2015
Colorado,65+,Female,OtherPacific_Islander,0.001053,2015
Colorado,65+,Female,TwoOrMore_Races,0.000729,2015
Connecticut,0-18,Male,NonHispanic_White,0.000192,2015
Connecticut,0-18,Male,AfricanAmerican,0.000768,2015
Connecticut,0-18,Male,Hispanic,0.00096,2015
Connecticut,0-18,Male,Asian,0.00024,2015
Connecticut,0-18,Male,AmericanIndian,0,2015
Connecticut,0-18,Male,OtherPacific_Islander,0.00048,2015
Connecticut,0-18,Male,TwoOrMore_Races,0.000384,2015
Connecticut,0-18,Female,NonHispanic_White,0.000256,2015
Connecticut,0-18,Female,AfricanAmerican,0.001024,2015
Connecticut,0-18,Female,Hispanic,0.00128,2015
Connecticut,0-18,Female,Asian,0.00032,2015
Connecticut,0-18,Female,AmericanIndian,0,2015
Connecticut,0-18,Female,OtherPacific_Islander,0.00064,2015
Connecticut,0-18,Female,TwoOrMore_Races,0.000512,2015
Connecticut,19-64,Male,NonHispanic_White,0.000192,2015
Connecticut,19-64,Male,AfricanAmerican,0.000768,2015
Connecticut,19-64,Male,Hispanic,0.00096,2015
Connecticut,19-64,Male,Asian,0.00024,2015
Connecticut,19-64,Male,AmericanIndian,0,2015
Connecticut,19-64,Male,OtherPacific_Islander,0.00048,2015
Connecticut,19-64,Male,TwoOrMore_Races,0.000384,2015
Connecticut,19-64,Female,NonHispanic_White,0.000256,2015
Connecticut,19-64,Female,AfricanAmerican,0.001024,2015
Connecticut,19-64,Female,Hispanic,0.00128,2015
Connecticut,19-64,Female,Asian,0.00032,2015
Connecticut,19-64,Female,AmericanIndian,0,2015
Connecticut,19-64,Female,OtherPacific_Islander,0.00064,2015
Connecticut,19-64,Female,TwoOrMore_Races,0.000512,2015
Connecticut,65+,Male,NonHispanic_White,0.000192,2015
Connecticut,65+,Male,AfricanAmerican,0.000768,2015
Connecticut,65+,Male,Hispanic,0.00096,2015
Connecticut,65+,Male,Asian,0.00024,2015
Connecticut,65+,Male,AmericanIndian,0,2015
Connecticut,65+,Male,OtherPacific_Islander,0.00048,2015
Connecticut,65+,Male,TwoOrMore_Races,0.000384,2015
Connecticut,65+,Female,NonHispanic_White,0.000256,2015
Connecticut,65+,Female,AfricanAmerican,0.001024,2015
Connecticut,65+,Female,Hispanic,0.00128,2015
Connecticut,65+,Female,Asian,0.00032,2015
Connecticut,65+,Female,AmericanIndian,0,2015
Connecticut,65+,Female,OtherPacific_Islander,0.00064,2015
Connecticut,65+,Female,TwoOrMore_Races,0.000512,2015
Delaware,0-18,Male,NonHispanic_White,0.00044,2015
Delaware,0-18,Male,AfricanAmerican,0.001848,2015
Delaware,0-18,Male,Hispanic,0.002288,2015
Delaware,0-18,Male,Asian,0,2015
Delaware,0-18,Male,AmericanIndian,0,2015
Delaware,0-18,Male,OtherPacific_Islander,0.00176,2015
Delaware,0-18,Male,TwoOrMore_Races,0.000968,2015
Delaware,0-18,Female,NonHispanic_White,0.000605,2015
Delaware,0-18,Female,AfricanAmerican,0.002541,2015
Delaware,0-18,Female,Hispanic,0.003146,2015
Delaware,0-18,Female,Asian,0,2015
Delaware,0-18,Female,AmericanIndian,0,2015
Delaware,0-18,Female,OtherPacific_Islander,0.00242,2015
Delaware,0-18,Female,TwoOrMore_Races,0.001331,2015
Delaware,19-64,Male,NonHispanic_White,0.00044,2015
Delaware,19-64,Male,AfricanAmerican,0.001848,2015
Delaware,19-64,Male,Hispanic,0.002288,2015
Delaware,19-64,Male,Asian,0,2015
Delaware,19-64,Male,AmericanIndian,0,2015
Delaware,19-64,Male,OtherPacific_Islander,0.00176,2015
Delaware,19-64,Male,TwoOrMore_Races,0.000968,2015
Delaware,19-64,Female,NonHispanic_White,0.000605,2015
Delaware,19-64,Female,AfricanAmerican,0.002541,2015
Delaware,19-64,Female,Hispanic,0.003146,2015
Delaware,19-64,Female,Asian,0,2015
Delaware,19-64,Female,AmericanIndian,0,2015
Delaware,19-64,Female,OtherPacific_Islander,0.00242,2015
Delaware,19-64,Female,TwoOrMore_Races,0.001331,2015
Delaware,65+,Male,NonHispanic_White,0.00044,2015
Delaware,65+,Male,AfricanAmerican,0.001848,2015
Delaware,65+,Male,Hispanic,0.002288,2015
Delaware,65+,Male,Asian,0,2015
Delaware,65+,Male,AmericanIndian,0,2015
Delaware,65+,Male,OtherPacific_Islander,0.00176,2015
Delaware,65+,Male,TwoOrMore_Races,0.000968,2015
Delaware,65+,Female,NonHispanic_White,0.000605,2015
Delaware,65+,Female,AfricanAmerican,0.002541,2015
Delaware,65+,Female,Hispanic,0.003146,2015
Delaware,65+,Female,Asian,0,2015
Delaware,65+,Female,AmericanIndian,0,2015
Delaware,65+,Female,OtherPacific_Islander,0.00242,2015
Delaware,65+,Female,TwoOrMore_Races,0.001331,2015
District of Columbia,0-18,Male,NonHispanic_White,0.00052,2015
District of Columbia,0-18,Male,AfricanAmerican,0.00273,2015
District of Columbia,0-18,Male,Hispanic,0.00104,2015
District of Columbia,0-18,Male,Asian,0.0013,2015
District of Columbia,0-18,Male,AmericanIndian,0,2015
District of Columbia,0-18,Male,OtherPacific_Islander,0,2015
District of Columbia,0-18,Male,TwoOrMore_Races,0.00169,2015
District of Columbia,0-18,Female,NonHispanic_White,0.000572,2015
District of Columbia,0-18,Female,AfricanAmerican,0.003003,2015
District of Columbia,0-18,Female,Hispanic,0.001144,2015
District of Columbia,0-18,Female,Asian,0.00143,2015
District of Columbia,0-18,Female,AmericanIndian,0,2015
District of Columbia,0-18,Female,OtherPacific_Islander,0,2015
District of Columbia,0-18,Female,TwoOrMore_Races,0.001859,2015
District of Columbia,19-64,Male,NonHispanic_White,0.00052,2015
District of Columbia,19-64,Male,AfricanAmerican,0.00273,2015
District of Columbia,19-64,Male,Hispanic,0.00104,2015
District of Columbia,19-64,Male,Asian,0.0013,2015
District of Columbia,19-64,Male,AmericanIndian,0,2015
District of Columbia,19-64,Male,OtherPacific_Islander,0,2015
District of Columbia,19-64,Male,TwoOrMore_Races,0.00169,2015
District of Columbia,19-64,Female,NonHispanic_White,0.000572,2015
District of Columbia,19-64,Female,AfricanAmerican,0.003003,2015
District of Columbia,19-64,Female,Hispanic,0.001144,2015
District of Columbia,19-64,Female,Asian,0.00143,2015
District of Columbia,19-64,Female,AmericanIndian,0,2015
District of Columbia,19-64,Female,OtherPacific_Islander,0,2015
District of Columbia,19-64,Female,TwoOrMore_Races,0.001859,2015
District of Columbia,65+,Male,NonHispanic_White,0.00052,2015
District of Columbia,65+,Male,AfricanAmerican,0.00273,2015
District of Columbia,65+,Male,Hispanic,0.00104,2015
District of Columbia,65+,Male,Asian,0.0013,2015
District of Columbia,65+,Male,AmericanIndian,0,2015
District of Columbia,65+,Male,OtherPacific_Islander,0,2015
District of Columbia,65+,Male,TwoOrMore_Races,0.00169,2015
District of Columbia,65+,Female,NonHispanic_White,0.000572,2015
District of Columbia,65+,Female,AfricanAmerican,0.003003,2015
District of Columbia,65+,Female,Hispanic,0.001144,2015
District of Columbia,65+,Female,Asian,0.00143,2015
District of Columbia,65+,Female,AmericanIndian,0,2015
District of Columbia,65+,Female,OtherPacific_Islander,0,2015
District of Columbia,65+,Female,TwoOrMore_Races,0.001859,2015
Florida,0-18,Male,NonHispanic_White,0.00117,2015
Florida,0-18,Male,AfricanAmerican,0.00286,2015
Florida,0-18,Male,Hispanic,0.00221,2015
Florida,0-18,Male,Asian,0.0013,2015
Florida,0-18,Male,AmericanIndian,0.00156,2015
Florida,0-18,Male,OtherPacific_Islander,0.00169,2015
Florida,0-18,Male,TwoOrMore_Races,0.00169,2015
Florida,0-18,Female,NonHispanic_White,0.001521,2015
Florida,0-18,Female,AfricanAmerican,0.003718,2015
Florida,0-18,Female,Hispanic,0.002873,2015
Florida,0-18,Female,Asian,0.00169,2015
Florida,0-18,Female,AmericanIndian,0.002028,2015
Florida,0-18,Female,OtherPacific_Islander,0.002197,2015
Florida,0-18,Female,TwoOrMore_Races,0.002197,2015
Florida,19-64,Male,NonHispanic_White,0.00117,2015
Florida,19-64,Male,AfricanAmerican,0.00286,2015
Florida,19-64,Male,Hispanic,0.00221,2015
Florida,19-64,Male,Asian,0.0013,2015
Florida,19-64,Male,AmericanIndian,0.00156,2015
Florida,19-64,Male,OtherPacific_Islander,0.00169,2015
Florida,19-64,Male,TwoOrMore_Races,0.00169,2015
Florida,19-64,Female,NonHispanic_White,0.001521,2015
Florida,19-64,Female,AfricanAmerican,0.003718,2015
Florida,19-64,Female,Hispanic,0.002873,2015
Florida,19-64,Female,Asian,0.00169,2015
Florida,19-64,Female,AmericanIndian,0.002028,2015
Florida,19-64,Female,OtherPacific_Islander,0.002197,2015
Florida,19-64,Female,TwoOrMore_Races,0.002197,2015
Florida,65+,Male,NonHispanic_White,0.00117,2015
Florida,65+,Male,AfricanAmerican,0.00286,2015
Florida,65+,Male,Hispanic,0.00221,2015
Florida,65+,Male,Asian,0.0013,2015
Florida,65+,Male,AmericanIndian,0.00156,2015
Florida,65+,Male,OtherPacific_Islander,0.00169,2015
Florida,65+,Male,TwoOrMore_Races,0.00169,2015
Florida,65+,Female,NonHispanic_White,0.001521,2015
Florida,65+,Female,AfricanAmerican,0.003718,2015
Florida,65+,Female,Hispanic,0.002873,2015
Florida,65+,Female,Asian,0.00169,2015
Florida,65+,Female,AmericanIndian,0.002028,2015
Florida,65+,Female,OtherPacific_Islander,0.002197,2015
Florida,65+,Female,TwoOrMore_Races,0.002197,2015
Georgia,0-18,Male,NonHispanic_White,0.001485,2015
Georgia,0-18,Male,AfricanAmerican,0.00363,2015
Georgia,0-18,Male,Hispanic,0.00396,2015
Georgia,0-18,Male,Asian,0.001485,2015
Georgia,0-18,Male,AmericanIndian,0.00396,2015
Georgia,0-18,Male,OtherPacific_Islander,0.002805,2015
Georgia,0-18,Male,TwoOrMore_Races,0.002475,2015
Georgia,0-18,Female,NonHispanic_White,0.00189,2015
Georgia,0-18,Female,AfricanAmerican,0.00462,2015
Georgia,0-18,Female,Hispanic,0.00504,2015
Georgia,0-18,Female,Asian,0.00189,2015
Georgia,0-18,Female,AmericanIndian,0.00504,2015
Georgia,0-18,Female,OtherPacific_Islander,0.00357,2015
Georgia,0-18,Female,TwoOrMore_Races,0.00315,2015
Georgia,19-64,Male,NonHispanic_White,0.001485,2015
Georgia,19-64,Male,AfricanAmerican,0.00363,2015
Georgia,19-64,Male,Hispanic,0.00396,2015
Georgia,19-64,Male,Asian,0.001485,2015
Georgia,19-64,Male,AmericanIndian,0.00396,2015
Georgia,19-64,Male,OtherPacific_Islander,0.002805,2015
Georgia,19-64,Male,TwoOrMore_Races,0.002475,2015
Georgia,19-64,Female,NonHispanic_White,0.00189,2015
Georgia,19-64,Female,AfricanAmerican,0.00462,2015
Georgia,19-64,Female,Hispanic,0.00504,2015
Georgia,19-64,Female,Asian,0.00189,2015
Georgia,19-64,Female,AmericanIndian,0.00504,2015
Georgia,19-64,Female,OtherPacific_Islander,0.00357,2015
Georgia,19-64,Female,TwoOrMore_Races,0.00315,2015
Georgia,65+,Male,NonHispanic_White,0.001485,2015
Georgia,65+,Male,AfricanAmerican,0.00363,2015
Georgia,65+,Male,Hispanic,0.00396,2015
Georgia,65+,Male,Asian,0.001485,2015
Georgia,65+,Male,AmericanIndian,0.00396,2015
Georgia,65+,Male,OtherPacific_Islander,0.002805,2015
Georgia,65+,Male,TwoOrMore_Races,0.002475,2015
Georgia,65+,Female,NonHispanic_White,0.00189,2015
Georgia,65+,Female,AfricanAmerican,0.00462,2015
Georgia,65+,Female,Hispanic,0.00504,2015
Georgia,65+,Female,Asian,0.00189,2015
Georgia,65+,Female,AmericanIndian,0.00504,2015
Georgia,65+,Female,OtherPacific_Islander,0.00357,2015
Georgia,65+,Female,TwoOrMore_Races,0.00315,2015
Hawaii,0-18,Male,NonHispanic_White,0.00024,2015
Hawaii,0-18,Male,AfricanAmerican,0,2015
Hawaii,0-18,Male,Hispanic,0.000624,2015
Hawaii,0-18,Male,Asian,0.000384,2015
Hawaii,0-18,Male,AmericanIndian,0,2015
Hawaii,0-18,Male,OtherPacific_Islander,0.000336,2015
Hawaii,0-18,Male,TwoOrMore_Races,0.000384,2015
Hawaii,0-18,Female,NonHispanic_White,0.00028,2015
Hawaii,0-18,Female,AfricanAmerican,0,2015
Hawaii,0-18,Female,Hispanic,0.000728,2015
Hawaii,0-18,Female,Asian,0.000448,2015
Hawaii,0-18,Female,AmericanIndian,0,2015
Hawaii,0-18,Female,OtherPacific_Islander,0.000392,2015
Hawaii,0-18,Female,TwoOrMore_Races,0.000448,2015
Hawaii,19-64,Male,NonHispanic_White,0.00024,2015
Hawaii,19-64,Male,AfricanAmerican,0,2015
Hawaii,19-64,Male,Hispanic,0.000624,2015
Hawaii,19-64,Male,Asian,0.000384,2015
Hawaii,19-64,Male,AmericanIndian,0,2015
Hawaii,19-64,Male,OtherPacific_Islander,0.000336,2015
Hawaii,19-64,Male,TwoOrMore_Races,0.000384,2015
Hawaii,19-64,Female,NonHispanic_White,0.00028,2015
Hawaii,19-64,Female,AfricanAmerican,0,2015
Hawaii,19-64,Female,Hispanic,0.000728,2015
Hawaii,19-64,Female,Asian,0.000448,2015
Hawaii,19-64,Female,AmericanIndian,0,2015
Hawaii,19-64,Female,OtherPacific_Islander,0.000392,2015
Hawaii,19-64,Female,TwoOrMore_Races,0.000448,2015
Hawaii,65+,Male,NonHispanic_White,0.00024,2015
Hawaii,65+,Male,AfricanAmerican,0,2015
Hawaii,65+,Male,Hispanic,0.000624,2015
Hawaii,65+,Male,Asian,0.000384,2015
Hawaii,65+,Male,AmericanIndian,0,2015
Hawaii,65+,Male,OtherPacific_Islander,0.000336,2015
Hawaii,65+,Male,TwoOrMore_Races,0.000384,2015
Hawaii,65+,Female,NonHispanic_White,0.00028,2015
Hawaii,65+,Female,AfricanAmerican,0,2015
Hawaii,65+,Female,Hispanic,0.000728,2015
Hawaii,65+,Female,Asian,0.000448,2015
Hawaii,65+,Female,AmericanIndian,0,2015
Hawaii,65+,Female,OtherPacific_Islander,0.000392,2015
Hawaii,65+,Female,TwoOrMore_Races,0.000448,2015
Idaho,0-18,Male,NonHispanic_White,0.0012,2015
Idaho,0-18,Male,AfricanAmerican,0,2015
Idaho,0-18,Male,Hispanic,0.00216,2015
Idaho,0-18,Male,Asian,0,2015
Idaho,0-18,Male,AmericanIndian,0.0024,2015
Idaho,0-18,Male,OtherPacific_Islander,0.0018,2015
Idaho,0-18,Male,TwoOrMore_Races,0.00144,2015
Idaho,0-18,Female,NonHispanic_White,0.00156,2015
