State,Age Group,Gender,Race,Total Cost,IP Actual Cost,OP Actual Cost,Prescribed Drugs,Hospice Benefits,Federally Qualified Health Center,Rehabilative Services,Home Health Services,Year
Texas,0-18,Female,TwoOrMore_Races,9966584.962,3174444.999,1108645.586,1721035.633,592700.0652,53452.61432,122914.9983,442602.1953,2015
Texas,19-64,Male,NonHispanic_White,538206164.5,171519065.6,59901448.95,92989616.66,32024294.44,2888108.776,6641244.585,23914326.75,2015
Texas,19-64,Male,AfricanAmerican,143901036.9,45859324.95,16015945.53,24862781.48,8562386.463,772198.2299,1775680.111,6394011.521,2015
Texas,19-64,Male,Hispanic,489814831.1,156097398.5,54515574.2,84628709.91,29144917.7,2628432.384,6044115.264,21764135.55,2015
Texas,19-64,Male,Asian,56894916.93,18131644.77,6332309.413,9830129.909,3385356.193,305308.1137,702060.0726,2528034.281,2015
Texas,19-64,Male,AmericanIndian,2761207.616,879959.7281,307317.8049,477073.0153,164297.1254,14817.12488,34072.17594,122689.8269,2015
Texas,19-64,Male,OtherPacific_Islander,819002.2591,261005.0041,91153.58619,141504.7079,48732.19822,4394.909921,10106.15388,36391.05035,2015
Texas,19-64,Male,TwoOrMore_Races,20783937.33,6623561.275,2313217.579,3590985.188,1236683.956,111530.2569,256465.3107,923500.8835,2015
Texas,19-64,Female,NonHispanic_White,556962441.2,177496438.7,61988991.27,96230268.83,33140328.72,2988758.25,6872689.389,24747731.79,2015
Texas,19-64,Female,AfricanAmerican,148915932.4,47457504.68,16574095.04,25729239.8,8860782.319,799109.0396,1837561.876,6616840.349,2015
Texas,19-64,Female,Hispanic,506884688.5,161537332.4,56415420.87,87577987.72,30160606.81,2720032.236,6254750.343,22522607.25,2015
Texas,19-64,Female,Asian,58877682.78,18763525.58,6552987.947,10172706.13,3503334.547,315947.9834,726526.5946,2616135.298,2015
Texas,19-64,Female,AmericanIndian,2857434.634,910625.9843,318027.7115,493698.8253,170022.8167,15333.49595,35259.57809,126965.5199,2015
Texas,19-64,Female,OtherPacific_Islander,847544.171,270100.9275,94330.25341,146436.0923,50430.49648,4548.070831,10458.34943,37659.26438,2015
Texas,19-64,Female,TwoOrMore_Races,21508249.51,6854389.824,2393832.317,3716129.632,1279781.914,115417.0432,265403.0276,955684.5321,2015
Texas,65+,Male,NonHispanic_White,104386746.2,34155479.79,11928485.74,18517503.94,6377163.599,575124.0574,1322505.428,4762183.733,2015
Texas,65+,Male,AfricanAmerican,27910050.1,9132204.872,3189338.177,4951054.435,1705072.359,153771.8326,353600.3764,1273272.627,2015
Texas,65+,Male,Hispanic,95001097.74,31084483.35,10855968.61,16852553.28,5803778.397,523413.3527,1203595.974,4334005.023,2015
Texas,65+,Male,Asian,11034944.68,3610648.323,1260985.567,1957524.677,674143.5107,60797.58581,139804.8581,503420.5584,2015
Texas,65+,Male,AmericanIndian,535544.7365,175230.9378,61197.78601,95002.02018,32717.33745,2950.610811,6784.968846,24431.86061,2015
Texas,65+,Male,OtherPacific_Islander,158848.0151,51975.27815,18151.88568,28178.56531,9704.295005,875.1811727,2012.49076,7246.738317,2015
Texas,65+,Male,TwoOrMore_Races,4031108.771,1318984.059,460642.9961,715091.4773,246267.2807,22209.59765,51071.2655,183901.5135,2015
Texas,65+,Female,NonHispanic_White,108024583.9,35345785.05,12344188.86,19162831.79,6599405.284,595166.9083,1368594.23,4928143.994,2015
Texas,65+,Female,AfricanAmerican,28882704.55,9450458.68,3300485.379,5123596.767,1764493.471,159130.7215,365923.2128,1317645.686,2015
Texas,65+,Female,Hispanic,98311849.25,32167765.57,11234294.92,17439858.24,6006037.83,541654.1056,1245540.828,4485043.422,2015
Texas,65+,Female,Asian,11419508.23,3736478.02,1304930.426,2025743.655,697637.1513,62916.35816,144677.0033,520964.5702,2015
Texas,65+,Female,AmericanIndian,554208.2634,181337.6682,63330.50519,98312.80384,33857.524,3053.438456,7021.422386,25283.30151,2015
Texas,65+,Female,OtherPacific_Islander,164383.8069,53786.59649,18784.47188,29160.57741,10042.48593,905.6808981,2082.625284,7499.284345,2015
Texas,65+,Female,TwoOrMore_Races,4171591.352,1364950.143,476696.2263,740012.1387,254849.6002,22983.59353,52851.07935,190310.4101,2015
Utah,0-18,Male,NonHispanic_White,38221664.08,19637262.21,4012060.408,16570975.93,1972694.153,463184.9744,2785996.245,750066.1837,2015
Utah,0-18,Male,AfricanAmerican,532339.731,273501.825,55878.75907,230795.5208,27475.08514,6451.099674,38802.50971,10446.69404,2015
Utah,0-18,Male,Hispanic,6621386.161,3401889.984,695035.1823,2870697.374,341742.5713,80240.5299,482636.1547,129938.8179,2015
Utah,0-18,Male,Asian,1151759.727,591743.1461,120898.1794,499344.63,59444.55149,13957.47183,83952.34353,22602.26088,2015
Utah,0-18,Male,AmericanIndian,501122.2777,257463.1378,52601.91826,217261.2156,25863.89187,6072.794446,36527.05389,9834.079268,2015
Utah,0-18,Male,OtherPacific_Islander,297387.3189,152789.5998,31216.22035,128932.0657,15348.73583,3603.855065,21676.71067,5835.961795,2015
Utah,0-18,Male,TwoOrMore_Races,1064679.462,547003.6501,111757.5181,461591.0417,54950.17027,12902.19935,77605.01942,20893.38808,2015
Utah,0-18,Female,NonHispanic_White,37854868.36,19448812.44,3973558.511,16411951.9,1953763.115,458740.0014,2759260.321,742868.1437,2015
Utah,0-18,Female,AfricanAmerican,527231.1116,270877.1539,55342.51633,228580.6824,27211.41939,6389.191439,38430.13988,10346.44193,2015
Utah,0-18,Female,Hispanic,6557843.764,3369243.611,688365.2495,2843148.612,338463.0251,79470.49846,478004.5176,128691.8548,2015
Utah,0-18,Female,Asian,1140706.819,586064.4594,119737.9752,494552.6493,58874.08948,13823.52839,83146.69152,22385.35738,2015
Utah,0-18,Female,AmericanIndian,496313.2378,254992.3825,52097.12186,215176.2597,25615.688,6014.516633,36176.52056,9739.706135,2015
Utah,0-18,Female,OtherPacific_Islander,294533.4296,151323.3483,30916.65264,127694.764,15201.44108,3569.270526,21468.68925,5779.956755,2015
Utah,0-18,Female,TwoOrMore_Races,1054462.223,541754.3077,110685.0327,457161.3649,54422.83878,12778.38288,76860.27975,20692.88385,2015
Utah,19-64,Male,NonHispanic_White,68477451.86,35114917.35,7174277.562,29631852.14,3527527.992,828257.1125,4981856.78,1341251.737,2015
Utah,19-64,Male,AfricanAmerican,953733.1558,489069.9059,99921.15935,412703.4386,49130.33871,11535.71356,69385.78845,18680.54691,2015
Utah,19-64,Male,Hispanic,11862792.03,6083184.323,1242846.519,5133317.462,611096.497,143484.3384,863039.2822,232353.7162,2015
Utah,19-64,Male,Asian,2063478.217,1058141.988,216187.4466,892917.0077,106297.4304,24958.44198,150121.7213,40416.8623,2015
Utah,19-64,Male,AmericanIndian,897804.3596,460389.8806,94061.58519,388501.6938,46249.23861,10859.23653,65316.86875,17585.08274,2015
Utah,19-64,Male,OtherPacific_Islander,532795.3741,273214.9783,55820.15384,230553.4642,27446.26947,6444.333808,38761.81392,10435.73763,2015
Utah,19-64,Male,TwoOrMore_Races,1907466.312,978139.8118,199842.3187,825406.8773,98260.67743,23071.42711,138771.5769,37361.09382,2015
Utah,19-64,Female,NonHispanic_White,67820305.27,34777935.65,7105429.321,29347488.89,3493675.929,820308.7101,4934048.193,1328380.361,2015
Utah,19-64,Female,AfricanAmerican,944580.6176,484376.5271,98962.26196,408742.9136,48658.85746,11425.01062,68719.92496,18501.2783,2015
Utah,19-64,Female,Hispanic,11748950.27,6024806.803,1230919.493,5084055.377,605232.0851,142107.3852,854757.0914,230123.9245,2015
Utah,19-64,Female,Asian,2043675.966,1047987.486,214112.7952,884348.094,105277.3428,24718.9273,148681.0722,40029.00027,2015
Utah,19-64,Female,AmericanIndian,889188.5443,455971.7307,93158.91944,384773.4218,45805.40594,10755.02543,64690.05282,17416.32679,2015
Utah,19-64,Female,OtherPacific_Islander,527682.382,270593.0599,55284.47351,228340.9487,27182.88025,6382.490501,38389.83463,10335.59065,2015
Utah,19-64,Female,TwoOrMore_Races,1889161.235,968753.0541,197924.5239,817485.8273,97317.71492,22850.02124,137439.8499,37002.55659,2015
Utah,65+,Male,NonHispanic_White,12271973.74,6436272.831,1314985.517,5431272.497,646566.5959,151812.6526,913132.989,245840.3085,2015
Utah,65+,Male,AfricanAmerican,170920.3237,89642.45356,18314.71898,75645.11409,9005.183213,2114.400527,12717.83899,3423.989165,2015
Utah,65+,Male,Hispanic,2125953.409,1114997.185,227803.449,940894.4747,112008.9147,26299.48804,158187.9356,42588.50721,2015
Utah,65+,Male,Asian,369799.8362,193948.6418,39625.36421,163664.2746,19483.43652,4574.675214,27516.06522,7408.075323,2015
Utah,65+,Male,AmericanIndian,160897.2183,84385.64301,17240.70768,71209.13518,8477.101481,1990.407903,11972.03979,3223.199677,2015
Utah,65+,Male,OtherPacific_Islander,95483.26725,50078.03733,10231.37079,42258.53596,5030.673338,1181.192887,7104.718696,1912.784071,2015
Utah,65+,Male,TwoOrMore_Races,341840.6474,179284.9071,36629.43795,151290.2282,18010.36643,4228.801054,25435.67798,6847.97833,2015
Utah,65+,Female,NonHispanic_White,12154205.25,6374506.882,1302366.206,5379151.075,640361.7938,150355.7765,904370.0719,243481.0922,2015
Utah,65+,Female,AfricanAmerican,169280.08,88782.19618,18138.96105,74919.18274,8918.764614,2094.109598,12595.79174,3391.130717,2015
Utah,65+,Female,Hispanic,2105551.612,1104297.07,225617.3241,931865.1434,110934.0166,26047.10395,156669.8788,42179.8049,2015
Utah,65+,Female,Asian,366251.0373,192087.4059,39245.09782,162093.6639,19296.46294,4530.774161,27252.00621,7336.983433,2015
Utah,65+,Female,AmericanIndian,159353.1617,83575.83283,17075.25654,70525.77388,8395.750639,1971.306875,11857.14963,3192.268113,2015
Utah,65+,Female,OtherPacific_Islander,94566.95827,49597.46145,10133.18503,41853.00024,4982.396281,1169.857522,7036.53798,1894.427962,2015
Utah,65+,Female,TwoOrMore_Races,338560.16,177564.3924,36277.92209,149838.3655,17837.52923,4188.219196,25191.58348,6782.261433,2015
Vermont,0-18,Male,NonHispanic_White,12797529.89,324454.4029,136316.4844,328502.1896,50657.93582,37070.59363,10164.8946,170605.709,2015
Vermont,0-18,Male,AfricanAmerican,167940.6299,4257.780779,1788.866792,4310.899456,664.7787286,486.4734755,133.3928357,2238.840658,2015
Vermont,0-18,Male,Hispanic,211060.5213,5350.994763,2248.170428,5417.752019,835.4651589,611.3788273,167.6423476,2813.678124,2015
Vermont,0-18,Male,Asian,183826.9057,4660.543826,1958.083922,4718.687242,727.6632029,532.4912367,146.0110769,2450.622882,2015
Vermont,0-18,Male,AmericanIndian,45389.35943,1150.751562,483.4775115,1165.107961,179.6699267,131.4793177,36.05211776,605.0920696,2015
Vermont,0-18,Male,OtherPacific_Islander,11347.33986,287.6878905,120.8693779,291.2769903,44.91748166,32.86982943,9.013029439,151.2730174,2015
Vermont,0-18,Male,TwoOrMore_Races,254180.4128,6444.208747,2707.474064,6524.604582,1006.151589,736.2841791,201.8918594,3388.51559,2015
Vermont,0-18,Female,NonHispanic_White,13107147.55,332304.1062,139614.4638,336449.8232,51883.53104,37967.46283,10410.81947,174733.2665,2015
Vermont,0-18,Female,AfricanAmerican,172003.7096,4360.791605,1832.145828,4415.19541,680.8620849,498.2429951,136.6200817,2293.006157,2015
Vermont,0-18,Female,Hispanic,216166.8243,5480.454314,2302.561648,5548.826664,855.6780257,626.1702506,171.6982108,2881.750982,2015
Vermont,0-18,Female,Asian,188274.3308,4773.298918,2005.45692,4832.84903,745.2679578,545.3740892,149.543603,2509.912145,2015
Vermont,0-18,Female,AmericanIndian,46487.48909,1178.592326,495.1745481,1193.296057,184.0167797,134.6602689,36.92434641,619.7313939,2015
Vermont,0-18,Female,OtherPacific_Islander,11621.87227,294.6480814,123.793637,298.3240142,46.00419493,33.66506723,9.231086603,154.9328485,2015
Vermont,0-18,Female,TwoOrMore_Races,260329.9389,6600.117023,2772.977469,6682.457918,1030.493966,754.097506,206.7763399,3470.495806,2015
Vermont,19-64,Male,NonHispanic_White,39780401.27,972035.6538,408391.6933,984162.4519,151766.5328,111060.1009,30453.09258,511119.0677,2015
Vermont,19-64,Male,AfricanAmerican,522033.9944,12755.92098,5359.280955,12915.05966,1991.616142,1457.429946,399.6327099,6707.361414,2015
Vermont,19-64,Male,Hispanic,656069.7497,16031.08988,6735.312552,16231.0885,2502.977043,1831.634932,502.2411084,8429.521777,2015
Vermont,19-64,Male,Asian,571415.5884,13962.56215,5866.239965,14136.7545,2180.012263,1595.294941,437.4358041,7341.841548,2015
Vermont,19-64,Male,AmericanIndian,141090.2687,3447.54621,1448.454312,3490.556666,538.274633,393.8999854,108.0088405,1812.800382,2015
Vermont,19-64,Male,OtherPacific_Islander,35272.56719,861.8865524,362.1135781,872.6391664,134.5686582,98.47499634,27.00221013,453.2000955,2015
Vermont,19-64,Male,TwoOrMore_Races,790105.505,19306.25877,8111.344149,19547.11733,3014.337945,2205.839918,604.8495069,10151.68214,2015
Vermont,19-64,Female,NonHispanic_White,40742830.34,995552.6455,418272.1375,1007972.834,155438.3037,113747.0388,31189.86095,523484.8516,2015
Vermont,19-64,Female,AfricanAmerican,534663.8491,13064.53197,5488.940978,13227.52078,2039.800403,1492.690348,409.3012432,6869.636287,2015
Vermont,19-64,Female,Hispanic,671942.4049,16418.93882,6898.263662,16623.77612,2563.532939,1875.94868,514.3921029,8633.46182,2015
Vermont,19-64,Female,Asian,585240.1591,14300.36607,6008.165125,14478.77275,2232.754496,1633.890786,448.0189284,7519.466746,2015
Vermont,19-64,Female,AmericanIndian,144503.743,3530.954586,1483.497562,3575.005617,551.2974063,403.4298237,110.6219576,1856.658456,2015
Vermont,19-64,Female,OtherPacific_Islander,36125.93575,882.7386465,370.8743904,893.7514043,137.8243516,100.8574559,27.65548941,464.164614,2015
Vermont,19-64,Female,TwoOrMore_Races,809220.9607,19773.34568,8307.586346,20020.03146,3087.265475,2259.207013,619.4829627,10397.28735,2015
Vermont,65+,Male,NonHispanic_White,11240214.58,295779.2184,124268.8736,299469.2629,46180.80238,33794.30548,9266.524211,155527.6267,2015
Vermont,65+,Male,AfricanAmerican,147504.1459,3881.479368,1630.767272,3929.903432,606.0257804,443.479093,121.6036162,2040.97258,2015
Vermont,65+,Male,Hispanic,185376.8321,4878.075422,2049.477788,4938.932691,761.6269943,557.3453467,152.8261663,2565.00608,2015
Vermont,65+,Male,Asian,161457.2408,4248.646336,1785.029041,4301.651054,663.3525434,485.4298181,133.1066609,2234.037554,2015
Vermont,65+,Male,AmericanIndian,39865.98539,1049.048478,440.7479115,1062.136063,163.7907515,119.8592143,32.86584221,551.6142108,2015
Vermont,65+,Male,OtherPacific_Islander,9966.496347,262.2621195,110.1869779,265.5340157,40.94768787,29.96480358,8.216460552,137.9035527,2015
Vermont,65+,Male,TwoOrMore_Races,223249.5182,5874.671476,2468.188304,5947.961951,917.2282082,671.2116003,184.0487164,3089.03958,2015
Vermont,65+,Female,NonHispanic_White,11512155.26,302935.1672,127275.3786,306714.487,47298.07985,34611.90965,9490.714313,159290.3919,2015
Vermont,65+,Female,AfricanAmerican,151072.7946,3975.386127,1670.221319,4024.981741,620.6876945,454.2084259,124.5456391,2090.350949,2015
Vermont,65+,Female,Hispanic,189861.7554,4996.093376,2099.061928,5058.422999,780.0534538,570.8295083,156.5235735,2627.062679,2015
Vermont,65+,Female,Asian,165363.4644,4351.436166,1828.215228,4405.723257,679.4013953,497.1740879,136.3269834,2288.086849,2015
Vermont,65+,Female,AmericanIndian,40830.48504,1074.428683,451.4111674,1087.832903,167.7534309,122.759034,33.66098355,564.9597159,2015
Vermont,65+,Female,OtherPacific_Islander,10207.62126,268.6071708,112.8527918,271.9582257,41.93835773,30.68975851,8.415245888,141.239929,2015
Vermont,65+,Female,TwoOrMore_Races,228650.7162,6016.800625,2527.902537,6091.864256,939.4192132,687.4505906,188.5015079,3163.774409,2015
Virginia,0-18,Male,NonHispanic_White,63139442.01,40942211.18,7654058.15,7280125.638,2824437.108,1219970.809,0,250154.7046,2015
Virginia,0-18,Male,AfricanAmerican,18648332.22,12092345.63,2260637.957,2150196.409,834201.8847,360320.2724,0,73883.58036,2015
Virginia,0-18,Male,Hispanic,9029916.043,5855368.97,1094648.611,1041170.482,403938.1588,174474.6807,0,35775.98896,2015
Virginia,0-18,Male,Asian,6426021.614,4166896.723,778992.3627,740935.3523,287457.3061,124162.6239,0,25459.51449,2015
Virginia,0-18,Male,AmericanIndian,187420.4243,121531.1119,22719.97947,21610.01416,8383.938539,3621.309271,0,742.5485463,2015
Virginia,0-18,Male,OtherPacific_Islander,37484.08486,24306.22238,4543.995894,4322.002833,1676.787708,724.2618541,0,148.5097093,2015
Virginia,0-18,Male,TwoOrMore_Races,3129921.086,2029569.568,379423.6571,360887.2365,140011.7736,60475.86482,0,12400.56072,2015
Virginia,0-18,Female,NonHispanic_White,67485886.11,43760624.31,8180954.411,7781280.829,3018868,1303952.149,0,267375.057,2015
Virginia,0-18,Female,AfricanAmerican,19932061.23,12924768.32,2416257.586,2298213.373,891627.3504,385124.2915,0,78969.63817,2015
Virginia,0-18,Female,Hispanic,9651524.725,6258445.607,1170002.919,1112843.42,431744.7813,186485.3102,0,38238.7655,2015
Virginia,0-18,Female,Asian,6868381.301,4453740.938,832617.2706,791940.4608,307245.5252,132709.8312,0,27212.11719,2015
Virginia,0-18,Female,AmericanIndian,200322.2234,129897.1691,24283.99584,23097.62184,8961.078898,3870.595894,0,793.6647052,2015
Virginia,0-18,Female,OtherPacific_Islander,40064.44469,25979.43382,4856.799167,4619.524368,1792.21578,774.1191789,0,158.732941,2015
Virginia,0-18,Female,TwoOrMore_Races,3345381.131,2169282.724,405542.7305,385730.2847,149650.0176,64638.95143,0,13254.20058,2015
Virginia,19-64,Male,NonHispanic_White,161494336.6,105159832.6,19659404.09,18698960.6,7254550.377,3133487.968,0,642520.912,2015
Virginia,19-64,Male,AfricanAmerican,47697603.02,31059119.82,5806435.518,5522767.041,2142642.716,925480.5358,0,189769.5488,2015
Virginia,19-64,Male,Hispanic,23096186.06,15039481.34,2811598.626,2674240.362,1037512.825,448137.2082,0,91890.42074,2015
Virginia,19-64,Male,Asian,16436098.65,10702650.13,2000837.378,1903088.167,738332.4281,318910.9813,0,65392.61573,2015
Virginia,19-64,Male,AmericanIndian,479372.8947,312151.958,58356.13586,55505.1964,21534.09765,9301.311918,0,1907.231647,2015
Virginia,19-64,Male,OtherPacific_Islander,95874.57893,62430.3916,11671.22717,11101.03928,4306.81953,1860.262384,0,381.4463293,2015
Virginia,19-64,Male,TwoOrMore_Races,8005527.341,5212937.698,974547.4689,926936.7798,359619.4308,155331.909,0,31850.7685,2015
Virginia,19-64,Female,NonHispanic_White,172611414.6,112398910.4,21012734.09,19986174.81,7753944.998,3349193.553,0,686751.2875,2015
Virginia,19-64,Female,AfricanAmerican,50981049.29,33197192.69,6206143.635,5902947.757,2290139.693,989189.5153,0,202833.0589,2015
Virginia,19-64,Female,Hispanic,24686100.05,16074781.35,3005145.732,2858331.889,1108933.974,478986.4407,0,98216.04803,2015
Virginia,19-64,Female,Asian,17567540.13,11439407.84,2138572.644,2034094.493,789158.3544,340864.434,0,69894.16563,2015
Virginia,19-64,Female,AmericanIndian,512372.3546,333640.1276,62373.30286,59326.10811,23016.47932,9941.603169,0,2038.523205,2015
Virginia,19-64,Female,OtherPacific_Islander,102474.4709,66728.02551,12474.66057,11865.22162,4603.295865,1988.320634,0,407.704641,2015
Virginia,19-64,Female,TwoOrMore_Races,8556618.323,5571790.13,1041634.158,990746.0054,384375.2047,166024.7729,0,34043.33753,2015
Virginia,65+,Male,NonHispanic_White,37806741.41,25513757.2,4769741.927,4536720.235,1760090.638,760243.2336,0,155887.682,2015
Virginia,65+,Male,AfricanAmerican,11166279.77,7535527.798,1408750.683,1339927.364,519845.5025,224539.0193,0,46041.66888,2015
Virginia,65+,Male,Hispanic,5406948.334,3648861.601,682146.8131,648821.1098,251720.1639,108726.5322,0,22294.34781,2015
Virginia,65+,Male,Asian,3847784.043,2596664.621,485440.8551,461725.0543,179133.3614,77373.81415,0,15865.48094,2015
Virginia,65+,Male,AmericanIndian,112223.9173,75733.94772,14158.29832,13466.60668,5224.577914,2256.673561,0,462.7303406,2015
Virginia,65+,Male,OtherPacific_Islander,22444.78345,15146.78954,2831.659664,2693.321336,1044.915583,451.3347121,0,92.54606811,2015
Virginia,65+,Male,TwoOrMore_Races,1874139.418,1264756.927,236443.582,224892.3315,87250.45117,37686.44846,0,7727.596687,2015
Virginia,65+,Female,NonHispanic_White,40409312.53,27270093.91,5098085.289,4849022.661,1881253.185,812577.4737,0,166618.8046,2015
Virginia,65+,Female,AfricanAmerican,11934953.19,8054264.571,1505727.405,1432166.371,555631.0487,239996.0184,0,49211.12262,2015
Virginia,65+,Female,Hispanic,5779156.227,3900044.895,729104.9885,693485.1834,269048.2807,116211.1373,0,23829.0642,2015
Virginia,65+,Female,Asian,4112660.921,2775415.925,518858.0263,493509.658,191464.689,82700.1355,0,16957.64178,2015
Virginia,65+,Female,AmericanIndian,119949.2783,80947.38262,15132.93874,14393.63187,5584.231645,2412.020285,0,494.5841469,2015
Virginia,65+,Female,OtherPacific_Islander,23989.85566,16189.47652,3026.587748,2878.726374,1116.846329,482.404057,0,98.91682938,2015
Virginia,65+,Female,TwoOrMore_Races,2003152.947,1351821.29,252720.077,240373.6522,93256.66847,40280.73876,0,8259.555254,2015
Washington,0-18,Male,NonHispanic_White,111832904.8,45659397.44,13483250.79,20723014.21,1588387.212,35492038.73,0,1634851.748,2015
Washington,0-18,Male,AfricanAmerican,5536780.362,2260569.514,667547.6987,1025984.064,78640.10275,1757189.652,0,80940.53424,2015
Washington,0-18,Male,Hispanic,19744497.11,8061329.021,2380515.885,3658721.866,280435.4118,6266245.676,0,288638.8911,2015
Washington,0-18,Male,Asian,12678358.34,5176349.514,1528579.495,2349342.534,180073.497,4023688.609,0,185341.1242,2015
Washington,0-18,Male,AmericanIndian,1771678.274,723344.9104,213604.2389,328297.956,25163.53412,562271.6683,0,25899.6342,2015
Washington,0-18,Male,OtherPacific_Islander,1047004.709,427473.5083,126233.2147,194013.5018,14870.83694,332284.4182,0,15305.84834,2015
Washington,0-18,Male,TwoOrMore_Races,7475339.3,3052048.848,901272.0788,1385205.569,106173.8794,2372423.684,0,109279.7469,2015
Washington,0-18,Female,NonHispanic_White,113337729.4,46273790.71,13664681.54,21001863.28,1609760.565,35969619.92,0,1656850.329,2015
Washington,0-18,Female,AfricanAmerican,5611283.33,2290987.758,676530.2267,1039789.715,79698.2847,1780834.412,0,82029.67081,2015
Washington,0-18,Female,Hispanic,20010179.24,8169802.338,2412548.129,3707953.661,284208.9533,6350564.335,0,292522.8187,2015
Washington,0-18,Female,Asian,12848958.44,5246002.52,1549148.075,2380955.309,182496.5677,4077831.4,0,187835.0761,2015
Washington,0-18,Female,AmericanIndian,1795517.994,733078.2462,216478.4995,332715.5364,25502.13486,569837.601,0,26248.13992,2015
Washington,0-18,Female,OtherPacific_Islander,1061093.214,433225.5958,127931.81,196624.1492,15070.93905,336755.6403,0,15511.80398,2015
Washington,0-18,Female,TwoOrMore_Races,7575927.535,3093117.245,913399.6042,1403844.908,107602.5561,2404347.039,0,110750.2162,2015
Washington,19-64,Male,NonHispanic_White,291534538.3,119306571.4,35231310.84,54148585.25,4150405.895,92739582.44,0,4271816.271,2015
Washington,19-64,Male,AfricanAmerican,14433700.97,5906797.138,1744281.17,2680864.135,205484.1185,4591481.371,0,211495.0738,2015
Washington,19-64,Male,Hispanic,51471459.67,21063999.54,6220213.24,9560125.322,732768.9231,16373503.14,0,754204.3567,2015
Washington,19-64,Male,Asian,33050910.65,13525638.7,3994130.21,6138758.254,470526.392,10513771.96,0,484290.5363,2015
Washington,19-64,Male,AmericanIndian,4618545.935,1890077.532,558141.1672,857832.2479,65751.5243,1469198.209,0,67674.9307,2015
Washington,19-64,Male,OtherPacific_Islander,2729411.662,1116974.851,329843.4252,506951.1865,38857.02985,868248.7481,0,39993.70098,2015
Washington,19-64,Male,TwoOrMore_Races,19487284.14,7974907.779,2354995.634,3619498.646,277429.0122,6199068.573,0,285544.5463,2015
Washington,19-64,Female,NonHispanic_White,295457429.7,120911961.8,35705383.68,54877209.11,4206253.795,93987487.12,0,4329297.87,2015
Washington,19-64,Female,AfricanAmerican,14627920.99,5986279.055,1767752.234,2716937.867,208249.1147,4653264.387,0,214340.9534,2015
Washington,19-64,Female,Hispanic,52164060.1,21347436.91,6303912.486,9688766.456,742629.0685,16593825.15,0,764352.9375,2015
Washington,19-64,Female,Asian,33495644.01,13707639.82,4047875.263,6221361.441,476857.7994,10655245.37,0,490807.1543,2015
Washington,19-64,Female,AmericanIndian,4680693.132,1915510.432,565651.5199,869375.2465,66636.27742,1488967.754,0,68585.56519,2015
Washington,19-64,Female,OtherPacific_Islander,2766138.651,1132004.875,334281.8014,513772.7263,39379.8904,879931.9113,0,40531.85659,2015
Washington,19-64,Female,TwoOrMore_Races,19749505.21,8082218.212,2386684.477,3668202.653,281162.0996,6282483.297,0,289386.8364,2015
Washington,65+,Male,NonHispanic_White,68171744.21,28902107.41,8534811.769,13117535.84,1005438.976,22466234.18,0,1034850.731,2015
Washington,65+,Male,AfricanAmerican,3375142.364,1430926.086,422553.4363,649441.3697,49778.68355,1112289.844,0,51234.84201,2015
Washington,65+,Male,Hispanic,12035963.91,5102769.863,1506851.375,2315947.61,177513.8273,3966493.553,0,182706.5774,2015
Washington,65+,Male,Asian,7728546.471,3276596.232,967581.0726,1487118.843,113985.3753,2546969.231,0,117319.7497,2015
Washington,65+,Male,AmericanIndian,1079989.815,457872.7155,135210.121,207810.5126,15928.35663,355914.3804,0,16394.30329,2015
Washington,65+,Male,OtherPacific_Islander,638239.1424,270588.0048,79904.81991,122809.3094,9413.144949,210333.9177,0,9688.504394,2015
Washington,65+,Male,TwoOrMore_Races,4556860.253,1931927.458,570499.4784,876826.2919,67207.38861,1501729.063,0,69173.3829,2015
Washington,65+,Female,NonHispanic_White,69089063.82,29291014.43,8649656.275,13294045.52,1018968.172,22768540.03,0,1048775.692,2015
Washington,65+,Female,AfricanAmerican,3420558.311,1450180.641,428239.3192,658180.2588,50448.50597,1127256.827,0,51924.25852,2015
Washington,65+,Female,Hispanic,12197919.96,5171432.781,1527127.581,2347111.022,179902.455,4019866.727,0,185165.0788,2015
Washington,65+,Female,Asian,7832541.864,3320686.141,980600.8524,1507129.527,115519.1636,2581241.272,0,118898.4053,2015
Washington,65+,Female,AmericanIndian,1094522.168,464033.855,137029.5097,210606.8128,16142.68874,360703.5676,0,16614.90518,2015
Washington,65+,Female,OtherPacific_Islander,646827.2942,274229.0395,80980.01991,124461.8326,9539.808314,213164.1728,0,9818.872998,2015
Washington,65+,Female,TwoOrMore_Races,4618177.406,1957923.491,578176.1247,888624.8746,68111.73185,1521936.343,0,70104.18057,2015
West Virginia,0-18,Male,NonHispanic_White,42938587.47,25634073.05,17746473.66,43504796.86,2695896.142,5763073.484,9056727.942,5312495.389,2015
West Virginia,0-18,Male,AfricanAmerican,1575680.585,940671.6334,651227.151,1596458.286,98928.99274,211482.5739,332346.9918,194948.0952,2015
West Virginia,0-18,Male,Hispanic,619939.9022,370100.3148,256220.5184,628114.7354,38922.88239,83206.25857,130759.4722,76700.88993,2015
West Virginia,0-18,Male,Asian,384879.3559,229770.6121,159070.2385,389954.5649,24164.62282,51657.21886,81179.83898,47618.46916,2015
West Virginia,0-18,Male,AmericanIndian,38746.24389,23131.26967,16013.7824,39257.17096,2432.680149,5200.39116,8172.467011,4793.80562,2015
West Virginia,0-18,Male,OtherPacific_Islander,10332.3317,6168.338579,4270.341974,10468.57892,648.7147065,1386.770976,2179.324536,1278.348165,2015
